"fecha";"Run Fondo";"serie";"tipo_rentabilidad";"rentabilidad_acumulada"
2023-07-23;"9594";H;"3M";0.05580185580749819
2023-07-23;"9594";H;"6M";0.04241853908689164
2023-07-23;"9594";H;"1Y";0.032210381408469324
2023-07-23;"9594";H;YTD;0.053468281333653334
2023-07-23;"9594";K;"1M";0.023395627226228788
2023-07-23;"9594";K;"3M";0.05764634438629779
2023-07-23;"9594";K;"6M";0.046043198076267666
2023-07-23;"9594";K;"1Y";0.03946140877685611
2023-07-23;"9594";K;YTD;0.05761802808023386
2023-07-23;"9594";P;"1M";0.022806993494666417
2023-07-23;"9594";P;"3M";0.055802542901193686
2023-07-23;"9594";P;"6M";0.0424187536495253
2023-07-23;"9594";P;"1Y";0.032210610756992164
2023-07-23;"9594";P;YTD;0.05346836111606379
2023-07-23;"9646";APV;"1M";0.021813464862248555
2023-07-23;"9646";APV;"3M";0.04631620770939948
2023-07-23;"9646";APV;"6M";0.049293906638037566
2023-07-23;"9646";APV;"1Y";0.042223665896635065
2023-07-23;"9646";APV;YTD;0.0539695470218291
2023-07-24;"8032";APV;"1M";0.025451756277438564
2023-07-24;"8032";APV;"3M";0.043547527167463906
2023-07-24;"8032";APV;"6M";0.03416537490091831
2023-07-24;"8032";APV;"1Y";-0.011581928982756673
2023-07-24;"8032";APV;YTD;0.0329488264768536
2023-07-24;"8032";D;"1M";0.02460914853705698
2023-07-24;"8032";D;"3M";0.04094915816561362
2023-07-24;"8032";D;"6M";0.02904965924101366
2023-07-24;"8032";D;"1Y";-0.021416530167231884
2023-07-24;"8032";D;YTD;0.027135492868432864
2023-07-24;"8032";E;"1M";0.0
2023-07-24;"8032";E;"3M";0.0
2023-07-24;"8032";E;"6M";0.0
2023-07-24;"8032";E;"1Y";0.0
2023-07-24;"8032";E;YTD;0.0
2023-07-24;"8032";G;"1M";0.02545188987095548
2023-07-24;"8032";G;"3M";0.04354780180945195
2023-07-24;"8032";G;"6M";0.03416544500787588
2023-07-24;"8032";G;"1Y";-0.011581577695735978
2023-07-24;"8032";G;YTD;0.03294904528096043
2023-07-24;"8116";APV;"1M";0.027814037899059008
2023-07-24;"8116";APV;"3M";0.04609652206843817
2023-07-24;"8116";APV;"6M";0.04220518344814672
2023-07-24;"8116";APV;"1Y";0.05015577043971331
2023-07-24;"8116";APV;YTD;0.052352062873995964
2023-07-24;"8245";APV;"1M";0.023108441941713576
2023-07-24;"8245";APV;"3M";0.04417890638679789
2023-07-24;"8245";APV;"6M";0.03216029484412086
2023-07-24;"8245";APV;"1Y";0.026539768181286005
2023-07-24;"8245";APV;YTD;0.038362619753616434
2023-07-24;"8251";B;"1M";0.011500292537613532
2023-07-24;"8251";B;"3M";0.02370840809155972
2023-07-24;"8251";B;"6M";0.013001090418810257
2023-07-24;"8251";B;"1Y";0.01590263642467149
2023-07-24;"8251";B;YTD;0.010173343110616795
2023-07-24;"8251";H;"1M";0.011666554082619296
2023-07-24;"8251";H;"3M";0.024219023408805995
2023-07-24;"8251";H;"6M";0.014006055870914746
2023-07-24;"8251";H;"1Y";0.017936484986574408
2023-07-24;"8251";H;YTD;0.011313920539324451
2023-07-24;"8251";K;"1M";0.012107503659922303
2023-07-24;"8251";K;"3M";0.025573281568424866
2023-07-24;"8251";K;"6M";0.01667447333849159
2023-07-24;"8251";K;"1Y";0.023345882916349536
2023-07-24;"8251";K;YTD;0.014343705035436694
2023-07-24;"8251";P;"1M";0.011666503442935294
2023-07-24;"8251";P;"3M";0.024218580727817907
2023-07-24;"8251";P;"6M";0.014005813631311259
2023-07-24;"8251";P;"1Y";0.017936753610796385
2023-07-24;"8251";P;YTD;0.011313856561702806
2023-07-24;"8336";I-APV;"1M";0.032154047024423704
2023-07-24;"8336";I-APV;"3M";0.04414442361971416
2023-07-24;"8336";I-APV;"6M";0.047736497954204093
2023-07-24;"8336";I-APV;"1Y";0.01245755315626318
2023-07-24;"8336";I-APV;YTD;0.04227575419508556
2023-07-24;"8576";APV;"1M";0.03551669340582486
2023-07-24;"8576";APV;"3M";0.051903980935573024
2023-07-24;"8576";APV;"6M";0.0429331253298626
2023-07-24;"8576";APV;"1Y";0.01980516105913588
2023-07-24;"8576";APV;YTD;0.044361414417277034
2023-07-24;"8578";APV;"1M";0.014646007873529987
2023-07-24;"8578";APV;"3M";0.0318187867401023
2023-07-24;"8578";APV;"6M";0.02948134545251735
2023-07-24;"8578";APV;"1Y";0.05217225700119199
2023-07-24;"8578";APV;YTD;0.029349691307743564
2023-07-24;"8639";APV;"1M";0.028999461115008174
2023-07-24;"8639";APV;"3M";0.04631663407652975
2023-07-24;"8639";APV;"6M";0.03504334893712957
2023-07-24;"8639";APV;"1Y";0.0214233945539557
2023-07-24;"8639";APV;YTD;0.046677332622742096
2023-07-24;"8687";APV;"1M";0.03631316511880489
2023-07-24;"8687";APV;"3M";0.05690405312146307
2023-07-24;"8687";APV;"6M";0.04505103179837677
2023-07-24;"8687";APV;"1Y";-0.011725117563341825
2023-07-24;"8687";APV;YTD;0.0453321181604982
2023-07-24;"8687";D;"1M";0.03535965663022056
2023-07-24;"8687";D;"3M";0.05395673084013586
2023-07-24;"8687";D;"6M";0.03926256150113305
2023-07-24;"8687";D;"1Y";-0.02273294510358781
2023-07-24;"8687";D;YTD;0.03874494352884561
2023-07-24;"8687";G;"1M";0.036313338847299814
2023-07-24;"8687";G;"3M";0.05690438843769163
2023-07-24;"8687";G;"6M";0.04505122933266126
2023-07-24;"8687";G;"1Y";-0.011725332945304645
2023-07-24;"8687";G;YTD;0.04533222667243364
2023-07-24;"8695";W-APV;"1M";0.03588248090924373
2023-07-24;"8695";W-APV;"3M";0.055865891289433645
2023-07-24;"8695";W-APV;"6M";0.051643244007412825
2023-07-24;"8695";W-APV;"1Y";0.0545722924867047
2023-07-24;"8695";W-APV;YTD;0.0512776167506519
2023-07-24;"8774";C;"1M";0.014457869587102934
2023-07-24;"8774";C;"3M";0.032785508004778974
2023-07-24;"8774";C;"6M";0.025308959320292423
2023-07-24;"8774";C;"1Y";0.03039916852526381
2023-07-24;"8774";C;YTD;0.035006159173363915
2023-07-24;"8774";D;"1M";0.014624644153455657
2023-07-24;"8774";D;"3M";0.03330060250950062
2023-07-24;"8774";D;"6M";0.026326314927739958
2023-07-24;"8774";D;"1Y";0.03246199892710311
2023-07-24;"8774";D;YTD;0.036175136212862835
2023-07-24;"8825";B;"1M";0.028088606934329574
2023-07-24;"8825";B;"3M";0.04594342609722091
2023-07-24;"8825";B;"6M";0.03552842865096606
2023-07-24;"8825";B;"1Y";0.007069053149614923
2023-07-24;"8825";B;YTD;0.03885886991151888
2023-07-24;"8825";H;"1M";0.028257645160570055
2023-07-24;"8825";H;"3M";0.04646532701583106
2023-07-24;"8825";H;"6M";0.03655600945479276
2023-07-24;"8825";H;"1Y";0.009085111871407703
2023-07-24;"8825";H;YTD;0.04003215982687869
2023-07-24;"8825";K;"1M";0.028673824483645083
2023-07-24;"8825";K;"3M";0.04775051541154118
2023-07-24;"8825";K;"6M";0.03908867438047925
2023-07-24;"8825";K;"1Y";0.014062628636159369
2023-07-24;"8825";K;YTD;0.04292478625103269
2023-07-24;"8825";P;"1M";0.028257717593705545
2023-07-24;"8825";P;"3M";0.04646535791413142
2023-07-24;"8825";P;"6M";0.036555731748830755
2023-07-24;"8825";P;"1Y";0.009084991385073904
2023-07-24;"8825";P;YTD;0.04003186742443221
2023-07-24;"8826";B;"1M";0.018998702067742457
2023-07-24;"8826";B;"3M";0.03496508026670453
2023-07-24;"8826";B;"6M";0.027386907301517605
2023-07-24;"8826";B;"1Y";0.02234163031026193
2023-07-24;"8826";B;YTD;0.030402030250305412
2023-07-24;"8826";H;"1M";0.01916639027519551
2023-07-24;"8826";H;"3M";0.035481431314683176
2023-07-24;"8826";H;"6M";0.028405979596884734
2023-07-24;"8826";H;"1Y";0.024387600250360686
2023-07-24;"8826";H;YTD;0.031565477732179215
2023-07-24;"8826";K;"1M";0.01961023639642767
2023-07-24;"8826";K;"3M";0.03685033305864005
2023-07-24;"8826";K;"6M";0.031112807432187584
2023-07-24;"8826";K;"1Y";0.029831960577310745
2023-07-24;"8826";K;YTD;0.0346560489747052
2023-07-24;"8826";P;"1M";0.019166354644450934
2023-07-24;"8826";P;"3M";0.035481348892005604
2023-07-24;"8826";P;"6M";0.028406154274835282
2023-07-24;"8826";P;"1Y";0.024387771777506506
2023-07-24;"8826";P;YTD;0.03156554379121501
2023-07-24;"8845";APV;"1M";0.026863905034777202
2023-07-24;"8845";APV;"3M";0.041997115043591826
2023-07-24;"8845";APV;"6M";0.047247084663252226
2023-07-24;"8845";APV;"1Y";0.03518483260601202
2023-07-24;"8845";APV;YTD;0.05280072776247602
2023-07-24;"8845";G;"1M";0.02711720358555869
2023-07-24;"8845";G;"3M";0.04277692193620908
2023-07-24;"8845";G;"6M";0.04851326380791798
2023-07-24;"8845";G;"1Y";0.037220465843768036
2023-07-24;"8845";G;YTD;0.054181926471834174
2023-07-24;"8911";APV;"1M";0.028902955293201638
2023-07-24;"8911";APV;"3M";0.04335427172404471
2023-07-24;"8911";APV;"6M";0.05904421384639691
2023-07-24;"8911";APV;"1Y";0.04509114797726621
2023-07-24;"8911";APV;YTD;0.06221021338580068
2023-07-24;"8992";APV;"1M";0.04961535210849055
2023-07-24;"8992";APV;"3M";0.06953269685383612
2023-07-24;"8992";APV;"6M";0.06792602908597001
2023-07-24;"8992";APV;"1Y";0.007895498209609109
2023-07-24;"8992";APV;YTD;0.06718160554840424
2023-07-24;"8992";APV2;"1M";0.049529234966498414
2023-07-24;"8992";APV2;"3M";0.06973819678461401
2023-07-24;"8992";APV2;"6M";0.06971262678063694
2023-07-24;"8992";APV2;"1Y";0.012640460491753824
2023-07-24;"8992";APV2;YTD;0.06940658910127051
2023-07-24;"8992";S-APV;"1M";0.05004687269672381
2023-07-24;"8992";S-APV;"3M";0.07086703469948619
2023-07-24;"8992";S-APV;"6M";0.07057744150181633
2023-07-24;"8992";S-APV;"1Y";0.012948527998269066
2023-07-24;"8992";S-APV;YTD;0.07019776024977165
2023-07-24;"9006";APV;"1M";0.02575507910194319
2023-07-24;"9006";APV;"3M";0.04209239554948385
2023-07-24;"9006";APV;"6M";0.03935072950379159
2023-07-24;"9006";APV;"1Y";0.048460992684379534
2023-07-24;"9006";APV;YTD;0.04845349899810669
2023-07-24;"9043";B;"1M";0.022295869570532423
2023-07-24;"9043";B;"3M";0.03776178059837787
2023-07-24;"9043";B;"6M";0.03742015906942453
2023-07-24;"9043";B;"1Y";0.007664216008589575
2023-07-24;"9043";B;YTD;0.037008520713798676
2023-07-24;"9043";BPLUS;"1M";0.022842483938059654
2023-07-24;"9043";BPLUS;"3M";0.03944505041516555
2023-07-24;"9043";BPLUS;"6M";0.040769897661754984
2023-07-24;"9043";BPLUS;"1Y";0.014235295644982049
2023-07-24;"9043";BPLUS;YTD;0.0408201018401122
2023-07-24;"9062";APV;"1M";0.03764276221965157
2023-07-24;"9062";APV;"3M";0.05721267192751678
2023-07-24;"9062";APV;"6M";0.06254420876296418
2023-07-24;"9062";APV;"1Y";0.04176143920890074
2023-07-24;"9062";APV;YTD;0.06592154927206706
2023-07-24;"9062";APV-AP;"1M";0.03790719089845895
2023-07-24;"9062";APV-AP;"3M";0.05803004176185311
2023-07-24;"9062";APV-AP;"6M";0.06417892559922533
2023-07-24;"9062";APV-AP;"1Y";0.0449958963030368
2023-07-24;"9062";APV-AP;YTD;0.06778817558331052
2023-07-24;"9190";APV;"1M";0.020216665507023723
2023-07-24;"9190";APV;"3M";0.039306193282015345
2023-07-24;"9190";APV;"6M";0.03664373054423975
2023-07-24;"9190";APV;"1Y";0.02525687699329482
2023-07-24;"9190";APV;YTD;0.04855119858104029
2023-07-24;"9429";APV;"1M";0.020696978991204595
2023-07-24;"9429";APV;"3M";0.03728322886625812
2023-07-24;"9429";APV;"6M";0.03251379489124795
2023-07-24;"9429";APV;"1Y";0.017323550498785423
2023-07-24;"9429";APV;YTD;0.04471670786191928
2023-07-24;"9431";APV;"1M";0.03401409991983573
2023-07-24;"9431";APV;"3M";0.058169319926080654
2023-07-24;"9431";APV;"6M";0.0539930062038807
2023-07-24;"9431";APV;"1Y";0.01512564680685613
2023-07-24;"9431";APV;YTD;0.06598146761368007
2023-07-24;"9577";W-APV;"1M";0.055193786119301036
2023-07-24;"9577";W-APV;"3M";0.08753537610331219
2023-07-24;"9577";W-APV;"6M";0.0812654992363755
2023-07-24;"9577";W-APV;"1Y";0.06419742703292797
2023-07-24;"9577";W-APV;YTD;0.08150852086962734
2023-07-24;"9594";B;"1M";0.024840562982618497
2023-07-24;"9594";B;"3M";0.04863964877058358
2023-07-24;"9594";B;"6M";0.04725310622289025
2023-07-24;"9594";B;"1Y";0.03134617479244928
2023-07-24;"9594";B;YTD;0.054057859242317985
2023-07-24;"9594";H;"1M";0.025092967338687044
2023-07-24;"9594";H;"3M";0.049423898899846996
2023-07-24;"9594";H;"6M";0.048811881755995046
2023-07-24;"9594";H;"1Y";0.034444579657345153
2023-07-24;"9594";H;YTD;0.05584372091949086
2023-07-24;"9594";K;"1M";0.025683126511063525
2023-07-24;"9594";K;"3M";0.0512572354948031
2023-07-24;"9594";K;"6M";0.0524587609518572
2023-07-24;"9594";K;"1Y";0.041711326991428876
2023-07-24;"9594";K;YTD;0.060023171058205316
2023-07-24;"9594";P;"1M";0.0250931356119386
2023-07-24;"9594";P;"3M";0.049424606827594975
2023-07-24;"9594";P;"6M";0.04881214631456099
2023-07-24;"9594";P;"1Y";0.03444484803540071
2023-07-24;"9594";P;YTD;0.05584382901841267
2023-07-24;"9646";APV;"1M";0.024169879883253698
2023-07-24;"9646";APV;"3M";0.039838006795560155
2023-07-24;"9646";APV;"6M";0.05546903302244521
2023-07-24;"9646";APV;"1Y";0.04454928300786354
2023-07-24;"9646";APV;YTD;0.0564732700534083
2023-07-25;"8032";APV;"1M";0.02946501394166612
2023-07-25;"8032";APV;"3M";0.04997908501453896
2023-07-25;"8032";APV;"6M";0.03816915383082309
2023-07-25;"8032";APV;"1Y";-0.01423100582774195
2023-07-25;"8032";APV;YTD;0.037040604784584596
2023-07-25;"8032";D;"1M";0.028619141435286766
2023-07-25;"8032";D;"3M";0.04736469682318045
2023-07-25;"8032";D;"6M";0.033033656713551185
2023-07-25;"8032";D;"1Y";-0.02403922896381383
2023-07-25;"8032";D;YTD;0.031176009707263308
2023-07-25;"8032";E;"1M";0.0
2023-07-25;"8032";E;"3M";0.0
2023-07-25;"8032";E;"6M";0.0
2023-07-25;"8032";E;"1Y";0.0
2023-07-25;"8032";E;YTD;0.0
2023-07-25;"8032";G;"1M";0.029465112379777336
2023-07-25;"8032";G;"3M";0.04997932515493919
2023-07-25;"8032";G;"6M";0.03816920048998118
2023-07-25;"8032";G;"1Y";-0.014230656249734297
2023-07-25;"8032";G;YTD;0.037040807419530974
2023-07-25;"8116";APV;"1M";0.03240945477494517
2023-07-25;"8116";APV;"3M";0.05464127444181943
2023-07-25;"8116";APV;"6M";0.04811808034176268
2023-07-25;"8116";APV;"1Y";0.04834052280488321
2023-07-25;"8116";APV;YTD;0.05708208803507242
2023-07-25;"8245";APV;"1M";0.027224889404780628
2023-07-25;"8245";APV;"3M";0.05047060877246401
2023-07-25;"8245";APV;"6M";0.03580628679200526
2023-07-25;"8245";APV;"1Y";0.025461081829420307
2023-07-25;"8245";APV;YTD;0.04256393767530886
2023-07-25;"8251";B;"1M";0.013576276743079818
2023-07-25;"8251";B;"3M";0.025198982453177976
2023-07-25;"8251";B;"6M";0.015779873446448933
2023-07-25;"8251";B;"1Y";0.014457751449271639
2023-07-25;"8251";B;YTD;0.012279524629113858
2023-07-25;"8251";H;"1M";0.013742859364273885
2023-07-25;"8251";H;"3M";0.025710336367073428
2023-07-25;"8251";H;"6M";0.01678757020514854
2023-07-25;"8251";H;"1Y";0.016488698958594172
2023-07-25;"8251";H;YTD;0.013428037339275
2023-07-25;"8251";K;"1M";0.014184724113772251
2023-07-25;"8251";K;"3M";0.02706657743668961
2023-07-25;"8251";K;"6M";0.019463273205684972
2023-07-25;"8251";K;"1Y";0.021890369082145256
2023-07-25;"8251";K;YTD;0.016478901962397652
2023-07-25;"8251";P;"1M";0.013742838491640708
2023-07-25;"8251";P;"3M";0.025709865428987344
2023-07-25;"8251";P;"6M";0.01678731133853617
2023-07-25;"8251";P;"1Y";0.016488961851072403
2023-07-25;"8251";P;YTD;0.013427971647883563
2023-07-25;"8336";I-APV;"1M";0.03584491988206584
2023-07-25;"8336";I-APV;"3M";0.050619374375611814
2023-07-25;"8336";I-APV;"6M";0.05100815034716666
2023-07-25;"8336";I-APV;"1Y";0.009394859035635195
2023-07-25;"8336";I-APV;YTD;0.04605805661477613
2023-07-25;"8576";APV;"1M";0.043272210413431766
2023-07-25;"8576";APV;"3M";0.06441790933696412
2023-07-25;"8576";APV;"6M";0.05175213851987204
2023-07-25;"8576";APV;"1Y";0.021503402320454112
2023-07-25;"8576";APV;YTD;0.05218615473354582
2023-07-25;"8578";APV;"1M";0.019694786450301205
2023-07-25;"8578";APV;"3M";0.037482599299801134
2023-07-25;"8578";APV;"6M";0.03504662932207081
2023-07-25;"8578";APV;"1Y";0.05385836635840491
2023-07-25;"8578";APV;YTD;0.03450862761039164
2023-07-25;"8639";APV;"1M";0.0349993207988204
2023-07-25;"8639";APV;"3M";0.05584860815267101
2023-07-25;"8639";APV;"6M";0.04200541113249168
2023-07-25;"8639";APV;"1Y";0.021995416897614417
2023-07-25;"8639";APV;YTD;0.05281985891315655
2023-07-25;"8687";APV;"1M";0.04116710717303462
2023-07-25;"8687";APV;"3M";0.06626624465895548
2023-07-25;"8687";APV;"6M";0.04978738167824348
2023-07-25;"8687";APV;"1Y";-0.015291275087448652
2023-07-25;"8687";APV;YTD;0.050268959846216266
2023-07-25;"8687";D;"1M";0.040209141735541465
2023-07-25;"8687";D;"3M";0.06329285196992473
2023-07-25;"8687";D;"6M";0.043972665882765716
2023-07-25;"8687";D;"1Y";-0.02625940214794098
2023-07-25;"8687";D;YTD;0.04361864668542714
2023-07-25;"8687";G;"1M";0.041167279692627456
2023-07-25;"8687";G;"3M";0.06626660929862105
2023-07-25;"8687";G;"6M";0.04978756888181568
2023-07-25;"8687";G;"1Y";-0.015291517904828411
2023-07-25;"8687";G;YTD;0.05026906683475918
2023-07-25;"8695";W-APV;"1M";0.040678224569889565
2023-07-25;"8695";W-APV;"3M";0.06149547722641402
2023-07-25;"8695";W-APV;"6M";0.05678755947921066
2023-07-25;"8695";W-APV;"1Y";0.05265744456326438
2023-07-25;"8695";W-APV;YTD;0.05614463406103787
2023-07-25;"8774";C;"1M";0.018203588823850536
2023-07-25;"8774";C;"3M";0.03512173968659127
2023-07-25;"8774";C;"6M";0.031125537668743153
2023-07-25;"8774";C;"1Y";0.02877926860563651
2023-07-25;"8774";C;YTD;0.038835622297422656
2023-07-25;"8774";D;"1M";0.018370973585477124
2023-07-25;"8774";D;"3M";0.03563799906360887
2023-07-25;"8774";D;"6M";0.03214866652132331
2023-07-25;"8774";D;"1Y";0.030838878090779565
2023-07-25;"8774";D;YTD;0.040014643383826876
2023-07-25;"8825";B;"1M";0.03276918943505236
2023-07-25;"8825";B;"3M";0.05336791498924942
2023-07-25;"8825";B;"6M";0.041192535726393364
2023-07-25;"8825";B;"1Y";0.006053424120315176
2023-07-25;"8825";B;YTD;0.04360383903449039
2023-07-25;"8825";H;"1M";0.03293897665821244
2023-07-25;"8825";H;"3M";0.053893486075019315
2023-07-25;"8825";H;"6M";0.04222573568486987
2023-07-25;"8825";H;"1Y";0.008067410572549782
2023-07-25;"8825";H;YTD;0.044788205805575965
2023-07-25;"8825";K;"1M";0.03335698936883702
2023-07-25;"8825";K;"3M";0.05518778966490401
2023-07-25;"8825";K;"6M";0.04477225445001021
2023-07-25;"8825";K;"1Y";0.013039910601265081
2023-07-25;"8825";K;YTD;0.047708187631508414
2023-07-25;"8825";P;"1M";0.03293908703761472
2023-07-25;"8825";P;"3M";0.05389357675270534
2023-07-25;"8825";P;"6M";0.04222555387099791
2023-07-25;"8825";P;"1Y";0.008067335097119877
2023-07-25;"8825";P;YTD;0.04478793665670344
2023-07-25;"8826";B;"1M";0.023782090094376374
2023-07-25;"8826";B;"3M";0.041604091535014875
2023-07-25;"8826";B;"6M";0.032714503322365474
2023-07-25;"8826";B;"1Y";0.021774849730845203
2023-07-25;"8826";B;YTD;0.03526411753403136
2023-07-25;"8826";H;"1M";0.023950577478391688
2023-07-25;"8826";H;"3M";0.042123751427553424
2023-07-25;"8826";H;"6M";0.03373883222321217
2023-07-25;"8826";H;"1Y";0.023819719969501385
2023-07-25;"8826";H;YTD;0.03643873817078558
2023-07-25;"8826";K;"1M";0.024396493157399446
2023-07-25;"8826";K;"3M";0.043501432921112526
2023-07-25;"8826";K;"6M";0.036459680459176136
2023-07-25;"8826";K;"1Y";0.029261013256608903
2023-07-25;"8826";K;YTD;0.039558989194309335
2023-07-25;"8826";P;"1M";0.023950600551775558
2023-07-25;"8826";P;"3M";0.04212367482189405
2023-07-25;"8826";P;"6M";0.03373908380173307
2023-07-25;"8826";P;"1Y";0.02381986934226421
2023-07-25;"8826";P;YTD;0.036438817264482726
2023-07-25;"8845";APV;"1M";0.02978991579360013
2023-07-25;"8845";APV;"3M";0.04619018410354436
2023-07-25;"8845";APV;"6M";0.05065263774970097
2023-07-25;"8845";APV;"1Y";0.03284279856476591
2023-07-25;"8845";APV;YTD;0.05587295217979937
2023-07-25;"8845";G;"1M";0.03004387663590591
2023-07-25;"8845";G;"3M";0.04697304695817506
2023-07-25;"8845";G;"6M";0.051927134115497875
2023-07-25;"8845";G;"1Y";0.034878024225503346
2023-07-25;"8845";G;YTD;0.05726679453144423
2023-07-25;"8911";APV;"1M";0.03140306578192087
2023-07-25;"8911";APV;"3M";0.04748028662717063
2023-07-25;"8911";APV;"6M";0.06291993238641491
2023-07-25;"8911";APV;"1Y";0.04496032965978003
2023-07-25;"8911";APV;YTD;0.0648518671997762
2023-07-25;"8992";APV;"1M";0.05337469679665041
2023-07-25;"8992";APV;"3M";0.07952437288843983
2023-07-25;"8992";APV;"6M";0.07158258275181484
2023-07-25;"8992";APV;"1Y";0.0022441775160293442
2023-07-25;"8992";APV;YTD;0.07099437123619001
2023-07-25;"8992";APV2;"1M";0.05328820477339047
2023-07-25;"8992";APV2;"3M";0.07971107518212261
2023-07-25;"8992";APV2;"6M";0.07335469013477813
2023-07-25;"8992";APV2;"1Y";0.006943153281767422
2023-07-25;"8992";APV2;YTD;0.07322431561207532
2023-07-25;"8992";S-APV;"1M";0.05380774282783851
2023-07-25;"8992";S-APV;"3M";0.08087122020781146
2023-07-25;"8992";S-APV;"6M";0.07424303086899964
2023-07-25;"8992";S-APV;"1Y";0.0072688751327296686
2023-07-25;"8992";S-APV;YTD;0.07403600339546745
2023-07-25;"9006";APV;"1M";0.029669254033674042
2023-07-25;"9006";APV;"3M";0.04907822905481418
2023-07-25;"9006";APV;"6M";0.04367529555917282
2023-07-25;"9006";APV;"1Y";0.0473452211265184
2023-07-25;"9006";APV;YTD;0.052500977776991586
2023-07-25;"9043";B;"1M";0.026418907952222348
2023-07-25;"9043";B;"3M";0.04431571958242464
2023-07-25;"9043";B;"6M";0.042066070955097734
2023-07-25;"9043";B;"1Y";0.0061091682213620935
2023-07-25;"9043";B;YTD;0.041236443531916356
2023-07-25;"9043";BPLUS;"1M";0.02696774035089433
2023-07-25;"9043";BPLUS;"3M";0.04600965718483674
2023-07-25;"9043";BPLUS;"6M";0.04543079143674933
2023-07-25;"9043";BPLUS;"1Y";0.012670098670746865
2023-07-25;"9043";BPLUS;YTD;0.045082198835773024
2023-07-25;"9062";APV;"1M";0.041427970441196615
2023-07-25;"9062";APV;"3M";0.06393477785942614
2023-07-25;"9062";APV;"6M";0.06875790507395907
2023-07-25;"9062";APV;"1Y";0.04055041658979852
2023-07-25;"9062";APV;YTD;0.06983552678502658
2023-07-25;"9062";APV-AP;"1M";0.041693307253850564
2023-07-25;"9062";APV-AP;"3M";0.06475735000964677
2023-07-25;"9062";APV-AP;"6M";0.07040216161245128
2023-07-25;"9062";APV-AP;"1Y";0.04378115935208138
2023-07-25;"9062";APV-AP;YTD;0.07171810522925082
2023-07-25;"9190";APV;"1M";0.024192515268261383
2023-07-25;"9190";APV;"3M";0.04536759042801908
2023-07-25;"9190";APV;"6M";0.04054998358878614
2023-07-25;"9190";APV;"1Y";0.023867135790306193
2023-07-25;"9190";APV;YTD;0.0526885447936174
2023-07-25;"9429";APV;"1M";0.025097231977081913
2023-07-25;"9429";APV;"3M";0.043728261651603706
2023-07-25;"9429";APV;"6M";0.03667818991352534
2023-07-25;"9429";APV;"1Y";0.01623932216412194
2023-07-25;"9429";APV;YTD;0.04924850873917985
2023-07-25;"9431";APV;"1M";0.04020038823127603
2023-07-25;"9431";APV;"3M";0.07012823639170329
2023-07-25;"9431";APV;"6M";0.06017503292986248
2023-07-25;"9431";APV;"1Y";0.013832916869686684
2023-07-25;"9431";APV;YTD;0.07235106131410829
2023-07-25;"9577";W-APV;"1M";0.05948071211461947
2023-07-25;"9577";W-APV;"3M";0.08338709768155539
2023-07-25;"9577";W-APV;"6M";0.08981984682259125
2023-07-25;"9577";W-APV;"1Y";0.06381905665241305
2023-07-25;"9577";W-APV;YTD;0.08590235549343173
2023-07-25;"9594";B;"1M";0.02954122056034003
2023-07-25;"9594";B;"3M";0.05638473031749469
2023-07-25;"9594";B;"6M";0.05287409896000983
2023-07-25;"9594";B;"1Y";0.030991461944130494
2023-07-25;"9594";B;YTD;0.05890482373747652
2023-07-25;"9594";H;"1M";0.029794818005464352
2023-07-25;"9594";H;"3M";0.05717474586901594
2023-07-25;"9594";H;"6M";0.054441166861903145
2023-07-25;"9594";H;"1Y";0.03408881365073513
2023-07-25;"9594";H;YTD;0.060707594060864345
2023-07-25;"9594";K;"1M";0.03038766287134287
2023-07-25;"9594";K;"3M";0.05902160692920888
2023-07-25;"9594";K;"6M";0.05810768051060711
2023-07-25;"9594";K;"1Y";0.041353064851602506
2023-07-25;"9594";K;YTD;0.06492672012143341
2023-07-25;"9594";P;"1M";0.029794986974497784
2023-07-25;"9594";P;"3M";0.05717545481905573
2023-07-25;"9594";P;"6M";0.054441490715523067
2023-07-25;"9594";P;"1Y";0.03408904402018398
2023-07-25;"9594";P;YTD;0.060707716626595465
2023-07-25;"9646";APV;"1M";0.026536669650468303
2023-07-25;"9646";APV;"3M";0.04416640919958925
2023-07-25;"9646";APV;"6M";0.058712316144563736
2023-07-25;"9646";APV;"1Y";0.04408439649236895
2023-07-25;"9646";APV;YTD;0.05898811058993303
2023-07-26;"8032";APV;"1M";0.02874281271199286
2023-07-26;"8032";APV;"3M";0.05296655680533524
2023-07-26;"8032";APV;"6M";0.03366409092347
2023-07-26;"8032";APV;"1Y";-0.0022463135426736835
2023-07-26;"8032";APV;YTD;0.03636219758835213
2023-07-26;"8032";D;"1M";0.02789754433483238
2023-07-26;"8032";D;"3M";0.05034472569390824
2023-07-26;"8032";D;"6M";0.02855088587756538
2023-07-26;"8032";D;"1Y";-0.012173819676056241
2023-07-26;"8032";D;YTD;0.03047318651501074
2023-07-26;"8032";E;"1M";0.0
2023-07-26;"8032";E;"3M";0.0
2023-07-26;"8032";E;"6M";0.0
2023-07-26;"8032";E;"1Y";0.0
2023-07-26;"8032";E;YTD;0.0
2023-07-26;"8032";G;"1M";0.0287429227809326
2023-07-26;"8032";G;"3M";0.05296683085054599
2023-07-26;"8032";G;"6M";0.03366417003775357
2023-07-26;"8032";G;"1Y";-0.002245957486661676
2023-07-26;"8032";G;YTD;0.03636241134751783
2023-07-26;"8116";APV;"1M";0.03002724131123302
