"Run Fondo";"fecha";"nombre_fondo";"nemotecnico_instrumento";"rut_emisor";"digito_verificador_emisor";"codigo_pais_emisor";"tipo_instrumento";"fecha_de_vencimiento";"situacion_del_instrumento";"clasificacion_riesgo";"codigo_grupo_empresarial";"cantidad_de_unidades";"tipo_de_unidades";"tir";"valora_par";"valor_relevante";"codigo_valorizacion";"base_tasa";"tipo_de_interes";"valorizacion_al_cierre";"codigo_moneda_liquidacion";"codigo_pais_transaccion";"porcentaje_capital_emisor";"porcentaje_activo_emisor";"porcentaje_activo_fondo"
"8826";2023-04-30;GESTION ESTRATEGICA;BTP0500335;"60805000";"0";CL;BTP;2035-03-01;1;NA;"0";200000000;$$;5.45;;;1;365;RC;195000;$$;CL;0.000;0.000;0.518
"8826";2023-04-30;GESTION ESTRATEGICA;BTP0510750;"60805000";"0";CL;BTP;2050-07-15;1;NA;"0";10000000;$$;5.40;;;1;365;RC;9814;$$;CL;0.000;0.000;0.026
"8826";2023-04-30;GESTION ESTRATEGICA;BTP0600124;"60805000";"0";CL;BTP;2024-01-01;1;NA;"0";30000000;$$;9.08;;;1;365;RC;30028;$$;CL;0.000;0.000;0.080
"8826";2023-04-30;GESTION ESTRATEGICA;BTP0600124;"60805000";"0";CL;BTP;2024-01-01;1;NA;"0";140000000;$$;9.08;;;1;365;RC;140131;$$;CL;0.000;0.000;0.372
"8826";2023-04-30;GESTION ESTRATEGICA;BTP0600124;"60805000";"0";CL;BTP;2024-01-01;1;NA;"0";20000000;$$;9.08;;;1;365;RC;20019;$$;CL;0.000;0.000;0.053
"8826";2023-04-30;GESTION ESTRATEGICA;BTP0600132;"60805000";"0";CL;BTP;2032-01-01;1;NA;"0";100000000;$$;5.43;;;1;365;RC;106302;$$;CL;0.000;0.000;0.282
"8826";2023-04-30;GESTION ESTRATEGICA;BTP0600143;"60805000";"0";CL;BTP;2043-01-01;1;NA;"0";95000000;$$;5.37;;;1;365;RC;104842;$$;CL;0.000;0.000;0.278
"8826";2023-04-30;GESTION ESTRATEGICA;BTP0600143;"60805000";"0";CL;BTP;2043-01-01;1;NA;"0";155000000;$$;5.37;;;1;365;RC;171058;$$;CL;0.000;0.000;0.454
"8826";2023-04-30;GESTION ESTRATEGICA;BTU0001028;"60805000";"0";CL;BTU;2028-10-01;1;NA;"0";10000;UF;2.08;;;1;365;RC;320453;$$;CL;0.000;0.000;0.851
"8826";2023-04-30;GESTION ESTRATEGICA;BTU0001028;"60805000";"0";CL;BTU;2028-10-01;1;NA;"0";7000;UF;2.08;;;1;365;RC;224317;$$;CL;0.000;0.000;0.596
"8826";2023-04-30;GESTION ESTRATEGICA;BAARA-B;"76215637";"7";CL;BE;2034-04-01;1;AA;"153";800;UF;3.38;;;1;365;RC;29782;$$;CL;0.000;0.025;0.079
"8826";2023-04-30;GESTION ESTRATEGICA;BADAL-B;"76215634";"2";CL;BE;2034-04-01;1;AA;"153";800;UF;3.41;;;1;365;RC;29724;$$;CL;0.000;0.011;0.079
"8826";2023-04-30;GESTION ESTRATEGICA;BAGRS-L;"76129263";"3";CL;BE;2028-09-01;1;AA;"196";2000;UF;3.50;;;1;365;RC;68519;$$;CL;0.000;0.006;0.182
"8826";2023-04-30;GESTION ESTRATEGICA;BAGUA-AA;"61808000";"5";CL;BE;2040-01-15;1;AA;"85";9000;UF;3.30;;;1;365;RC;321319;$$;CL;0.000;0.017;0.853
"8826";2023-04-30;GESTION ESTRATEGICA;BAMAG-A;"76215628";"8";CL;BE;2034-04-01;1;AA;"153";400;UF;3.42;;;1;365;RC;14849;$$;CL;0.000;0.015;0.039
"8826";2023-04-30;GESTION ESTRATEGICA;BARAU-R;"93458000";"1";CL;BE;2035-04-01;1;AA;"1";3000;UF;3.18;;;1;365;RC;112147;$$;CL;0.000;0.001;0.298
"8826";2023-04-30;GESTION ESTRATEGICA;BBBVK51113;"97018000";"1";CL;BB;2023-11-01;1;AAA;"32";1500;UF;6.55;;;1;365;RC;53892;$$;CL;0.000;0.000;0.143
"8826";2023-04-30;GESTION ESTRATEGICA;BBBVK51113;"97018000";"1";CL;BB;2023-11-01;1;AAA;"32";10000;UF;6.55;;;1;365;RC;359279;$$;CL;0.000;0.001;0.954
"8826";2023-04-30;GESTION ESTRATEGICA;BBBVK61113;"97018000";"1";CL;BB;2024-11-01;1;AAA;"32";3000;UF;4.95;;;1;365;RC;107138;$$;CL;0.000;0.000;0.284
"8826";2023-04-30;GESTION ESTRATEGICA;BBBVK90416;"97018000";"1";CL;BB;2026-04-09;1;AAA;"32";8000;UF;3.84;;;1;365;RC;280584;$$;CL;0.000;0.001;0.745
"8826";2023-04-30;GESTION ESTRATEGICA;BBBVK90416;"97018000";"1";CL;BB;2026-04-09;1;AAA;"32";2000;UF;3.84;;;1;365;RC;70146;$$;CL;0.000;0.000;0.186
"8826";2023-04-30;GESTION ESTRATEGICA;BBNSAO0918;"97018000";"1";CL;BB;2028-09-01;1;AAA;"32";5000;UF;3.11;;;1;365;RC;172908;$$;CL;0.000;0.000;0.459
"8826";2023-04-30;GESTION ESTRATEGICA;BBNS-Q0513;"97018000";"1";CL;BB;2023-05-01;1;AAA;"32";1000;UF;-0.36;;;1;365;RC;36502;$$;CL;0.000;0.000;0.097
"8826";2023-04-30;GESTION ESTRATEGICA;BBNS-X0814;"97018000";"1";CL;BB;2024-08-01;1;AAA;"32";8000;UF;5.40;;;1;365;RC;280761;$$;CL;0.000;0.001;0.746
"8826";2023-04-30;GESTION ESTRATEGICA;BCAJAS0920;"81826800";"9";CL;BE;2024-09-01;1;AA;"136";10000;UF;7.82;;;1;365;RC;257519;$$;CL;0.000;0.013;0.684
"8826";2023-04-30;GESTION ESTRATEGICA;BCAJAS0920;"81826800";"9";CL;BE;2024-09-01;1;AA;"136";2000;UF;7.82;;;1;365;RC;51504;$$;CL;0.000;0.003;0.137
"8826";2023-04-30;GESTION ESTRATEGICA;BCENC-N;"93834000";"5";CL;BE;2030-05-28;1;AA;"199";2000;UF;3.77;;;1;365;RC;75602;$$;CL;0.000;0.003;0.201
"8826";2023-04-30;GESTION ESTRATEGICA;BCENC-N;"93834000";"5";CL;BE;2030-05-28;1;AA;"199";7000;UF;3.77;;;1;365;RC;264608;$$;CL;0.000;0.002;0.703
"8826";2023-04-30;GESTION ESTRATEGICA;BCERV-R;"90413000";"1";CL;BE;2042-09-15;1;AA;"3";10000;UF;3.10;;;1;365;RC;338580;$$;CL;0.000;0.013;0.899
"8826";2023-04-30;GESTION ESTRATEGICA;BCGEI-K;"76411321";"7";CL;BE;2031-12-02;1;AA;"18";2000;UF;3.33;;;1;365;RC;76315;$$;CL;0.000;0.011;0.203
"8826";2023-04-30;GESTION ESTRATEGICA;BCHIAA0212;"97004000";"5";CL;BB;2026-02-01;1;AAA;"3";1000;UF;3.96;;;1;365;RC;35714;$$;CL;0.000;0.000;0.095
"8826";2023-04-30;GESTION ESTRATEGICA;BCHIAB1211;"97004000";"5";CL;BB;2026-06-01;1;AAA;"3";7000;UF;3.72;;;1;365;RC;252859;$$;CL;0.000;0.001;0.671
"8826";2023-04-30;GESTION ESTRATEGICA;BCHIAV0613;"97004000";"5";CL;BB;2024-12-01;1;AAA;"3";4000;UF;5.12;;;1;365;RC;142201;$$;CL;0.000;0.000;0.378
"8826";2023-04-30;GESTION ESTRATEGICA;BCHIAV0613;"97004000";"5";CL;BB;2024-12-01;1;AAA;"3";1000;UF;5.12;;;1;365;RC;35550;$$;CL;0.000;0.000;0.094
"8826";2023-04-30;GESTION ESTRATEGICA;BCHIBG1115;"97004000";"5";CL;BB;2024-11-01;1;AAA;"3";6000;UF;5.23;;;1;365;RC;210187;$$;CL;0.000;0.000;0.558
"8826";2023-04-30;GESTION ESTRATEGICA;BCHIBG1115;"97004000";"5";CL;BB;2024-11-01;1;AAA;"3";1000;UF;5.23;;;1;365;RC;35031;$$;CL;0.000;0.000;0.093
"8826";2023-04-30;GESTION ESTRATEGICA;BCHIDG1116;"97004000";"5";CL;BB;2027-05-01;1;AAA;"3";200000000;$$;7.07;;;1;365;RC;186411;$$;CL;0.000;0.000;0.495
"8826";2023-04-30;GESTION ESTRATEGICA;BCHIDU0716;"97004000";"5";CL;BB;2027-01-01;1;AAA;"3";150000000;$$;7.07;;;1;365;RC;139631;$$;CL;0.000;0.000;0.371
"8826";2023-04-30;GESTION ESTRATEGICA;BCHIDV1116;"97004000";"5";CL;BB;2027-05-01;1;AAA;"3";100000000;$$;7.07;;;1;365;RC;93206;$$;CL;0.000;0.000;0.247
"8826";2023-04-30;GESTION ESTRATEGICA;BCHIUZ1011;"97004000";"5";CL;BB;2025-10-01;1;AAA;"3";6000;UF;4.57;;;1;365;RC;210454;$$;CL;0.000;0.000;0.559
"8826";2023-04-30;GESTION ESTRATEGICA;BCMPC-F;"96596540";"8";CL;BE;2030-03-24;1;AA;"2";1000;UF;3.29;;;1;365;RC;38163;$$;CL;0.000;0.000;0.101
"8826";2023-04-30;GESTION ESTRATEGICA;BCNOCJ0820;"99500410";"0";CL;BB;2025-08-10;1;AA;"16";11000;UF;4.70;;;1;365;RC;366111;$$;CL;0.000;0.070;0.972
"8826";2023-04-30;GESTION ESTRATEGICA;BCNODM1221;"99500410";"0";CL;BB;2026-06-18;1;AA;"16";10000;UF;3.86;;;1;365;RC;348621;$$;CL;0.000;0.005;0.926
"8826";2023-04-30;GESTION ESTRATEGICA;BCODE-C;"61704000";K;CL;BE;2026-08-24;1;AAA;"21";5000;UF;3.54;;;1;365;RC;174228;$$;CL;0.000;0.001;0.463
"8826";2023-04-30;GESTION ESTRATEGICA;BCOOD20514;"82878900";"7";CL;BB;2039-05-05;1;AA;"0";3500;UF;3.23;;;1;365;RC;87394;$$;CL;0.000;0.020;0.232
"8826";2023-04-30;GESTION ESTRATEGICA;BCSMU-W;"76012676";"4";CL;BE;2040-06-01;1;A;"197";1500;UF;3.85;;;1;365;RC;45329;$$;CL;0.000;0.005;0.120
"8826";2023-04-30;GESTION ESTRATEGICA;BECOP-G;"90690000";"9";CL;BE;2024-10-15;1;AA;"1";1000;UF;6.07;;;1;365;RC;34239;$$;CL;0.000;0.000;0.091
"8826";2023-04-30;GESTION ESTRATEGICA;BECOP-G;"90690000";"9";CL;BE;2024-10-15;1;AA;"1";2000;UF;6.07;;;1;365;RC;68478;$$;CL;0.000;0.001;0.182
"8826";2023-04-30;GESTION ESTRATEGICA;BECOP-Y;"90690000";"9";CL;BE;2032-04-01;1;AA;"1";5000;UF;3.07;;;1;365;RC;181382;$$;CL;0.000;0.002;0.482
"8826";2023-04-30;GESTION ESTRATEGICA;BEMCA-T;"96591040";"9";CL;BE;2032-07-01;1;A;"50";6000;UF;3.27;;;1;365;RC;215300;$$;CL;0.000;0.046;0.572
"8826";2023-04-30;GESTION ESTRATEGICA;BENAP-G;"92604000";"6";CL;BE;2025-09-01;1;AAA;"21";10000;UF;4.66;;;1;365;RC;322482;$$;CL;0.000;0.027;0.856
"8826";2023-04-30;GESTION ESTRATEGICA;BENAP-H;"92604000";"6";CL;BE;2025-06-15;1;AAA;"21";10000;UF;4.43;;;1;365;RC;333141;$$;CL;0.000;0.028;0.885
"8826";2023-04-30;GESTION ESTRATEGICA;BENDE-M;"91081000";"6";CL;BE;2029-12-15;1;AA;"15";2000;UF;4.10;;;1;365;RC;47286;$$;CL;0.000;0.001;0.126
"8826";2023-04-30;GESTION ESTRATEGICA;BENDE-M;"91081000";"6";CL;BE;2029-12-15;1;AA;"15";2000;UF;4.10;;;1;365;RC;47286;$$;CL;0.000;0.001;0.126
"8826";2023-04-30;GESTION ESTRATEGICA;BESTN10814;"97030000";"7";CL;BB;2024-08-01;1;AAA;"21";5000;UF;5.49;;;1;365;RC;175232;$$;CL;0.000;0.000;0.465
"8826";2023-04-30;GESTION ESTRATEGICA;BESTN10814;"97030000";"7";CL;BB;2024-08-01;1;AAA;"21";4000;UF;5.49;;;1;365;RC;140185;$$;CL;0.000;0.000;0.372
"8826";2023-04-30;GESTION ESTRATEGICA;BESTO30315;"97030000";"7";CL;BB;2025-03-01;1;AAA;"21";3000;UF;4.95;;;1;365;RC;104442;$$;CL;0.000;0.000;0.277
"8826";2023-04-30;GESTION ESTRATEGICA;BESTR50517;"97030000";"7";CL;BB;2027-05-01;1;AAA;"21";3000;UF;3.39;;;1;365;RC;107529;$$;CL;0.000;0.000;0.286
"8826";2023-04-30;GESTION ESTRATEGICA;BESTS80517;"97030000";"7";CL;BB;2024-05-01;1;AAA;"21";1000;UF;5.54;;;1;365;RC;35453;$$;CL;0.000;0.000;0.094
"8826";2023-04-30;GESTION ESTRATEGICA;BESVA-P;"76000739";"0";CL;BE;2034-01-15;1;AA;"75";4000;UF;3.75;;;1;365;RC;145379;$$;CL;0.000;0.012;0.386
"8826";2023-04-30;GESTION ESTRATEGICA;BFALA-AG;"90749000";"9";CL;BE;2028-08-01;1;AA;"73";7000;UF;4.07;;;1;365;RC;238991;$$;CL;0.000;0.003;0.635
"8826";2023-04-30;GESTION ESTRATEGICA;BFORU-CD;"96678790";"2";CL;BE;2026-03-15;1;AA;"0";150000000;$$;8.16;;;1;365;RC;154649;$$;CL;0.000;0.077;0.411
"8826";2023-04-30;GESTION ESTRATEGICA;BITAAH0614;"97023000";"9";CL;BB;2029-06-01;1;AA;"76";7000;UF;2.97;;;1;365;RC;262992;$$;CL;0.000;0.001;0.698
"8826";2023-04-30;GESTION ESTRATEGICA;BITA-U1212;"97023000";"9";CL;BB;2024-12-01;1;AA;"76";4000;UF;5.09;;;1;365;RC;142681;$$;CL;0.000;0.000;0.379
"8826";2023-04-30;GESTION ESTRATEGICA;BITA-U1212;"97023000";"9";CL;BB;2024-12-01;1;AA;"76";3000;UF;5.09;;;1;365;RC;107011;$$;CL;0.000;0.000;0.284
"8826";2023-04-30;GESTION ESTRATEGICA;BITA-X0613;"97023000";"9";CL;BB;2024-06-01;1;AA;"76";2000;UF;5.72;;;1;365;RC;71375;$$;CL;0.000;0.000;0.190
"8826";2023-04-30;GESTION ESTRATEGICA;BJUMB-B2;"93834000";"5";CL;BE;2026-09-01;1;AA;"199";10000;UF;4.91;;;1;365;RC;131735;$$;CL;0.000;0.005;0.350
"8826";2023-04-30;GESTION ESTRATEGICA;BLQIF-D;"96929880";"5";CL;BE;2033-05-15;1;AA;"3";2000;UF;3.42;;;1;365;RC;68120;$$;CL;0.000;0.002;0.181
"8826";2023-04-30;GESTION ESTRATEGICA;BNTRA-K;"76555400";"4";CL;BE;2031-09-01;1;AA;"187";20000;UF;3.30;;;1;365;RC;787975;$$;CL;0.000;0.104;2.092
"8826";2023-04-30;GESTION ESTRATEGICA;BPARC-R;"94627000";"8";CL;BE;2037-10-01;1;AA;"156";5000;UF;3.23;;;1;365;RC;176349;$$;CL;0.000;0.006;0.468
"8826";2023-04-30;GESTION ESTRATEGICA;BPARC-R;"94627000";"8";CL;BE;2037-10-01;1;AA;"156";2000;UF;3.23;;;1;365;RC;70539;$$;CL;0.000;0.004;0.187
"8826";2023-04-30;GESTION ESTRATEGICA;BTU0150326;"60805000";"0";CL;BTU;2026-03-01;1;NA;"0";13000;UF;2.91;;;1;365;RC;449486;$$;CL;0.000;0.000;1.194
"8826";2023-04-30;GESTION ESTRATEGICA;BTU0150326;"60805000";"0";CL;BTU;2026-03-01;1;NA;"0";2000;UF;2.91;;;1;365;RC;69152;$$;CL;0.000;0.000;0.184
"8826";2023-04-30;GESTION ESTRATEGICA;BTU0200335;"60805000";"0";CL;BTU;2035-03-01;1;NA;"0";2000;UF;1.85;;;1;365;RC;73104;$$;CL;0.000;0.000;0.194
"8826";2023-04-30;GESTION ESTRATEGICA;BTU0150326;"60805000";"0";CL;BTU;2026-03-01;1;NA;"0";3000;UF;2.91;;;1;365;RC;103727;$$;CL;0.000;0.000;0.275
"8826";2023-04-30;GESTION ESTRATEGICA;BTU0300132;"60805000";"0";CL;BTU;2032-01-01;1;NA;"0";2000;UF;1.89;;;1;365;RC;78709;$$;CL;0.000;0.000;0.209
"8826";2023-04-30;GESTION ESTRATEGICA;BTU0300132;"60805000";"0";CL;BTU;2032-01-01;1;NA;"0";2000;UF;1.89;;;1;365;RC;78709;$$;CL;0.000;0.000;0.209
"8826";2023-04-30;GESTION ESTRATEGICA;BTU0300132;"60805000";"0";CL;BTU;2032-01-01;1;NA;"0";10000;UF;1.89;;;1;365;RC;393546;$$;CL;0.000;0.000;1.045
"8826";2023-04-30;GESTION ESTRATEGICA;BTU0300140;"60805000";"0";CL;BTU;2040-01-01;1;NA;"0";2500;UF;1.89;;;1;365;RC;104741;$$;CL;0.000;0.000;0.278
"8826";2023-04-30;GESTION ESTRATEGICA;BTU0300140;"60805000";"0";CL;BTU;2040-01-01;1;NA;"0";2500;UF;1.89;;;1;365;RC;104741;$$;CL;0.000;0.000;0.278
"8826";2023-04-30;GESTION ESTRATEGICA;BTU0300142;"60805000";"0";CL;BTU;2042-01-01;1;NA;"0";5000;UF;1.72;;;1;365;RC;217633;$$;CL;0.000;0.000;0.578
"8826";2023-04-30;GESTION ESTRATEGICA;BTU0300142;"60805000";"0";CL;BTU;2042-01-01;1;NA;"0";500;UF;1.72;;;1;365;RC;21763;$$;CL;0.000;0.000;0.058
"8826";2023-04-30;GESTION ESTRATEGICA;BTU0300142;"60805000";"0";CL;BTU;2042-01-01;1;NA;"0";5000;UF;1.72;;;1;365;RC;217633;$$;CL;0.000;0.000;0.578
"8826";2023-04-30;GESTION ESTRATEGICA;BTU0300142;"60805000";"0";CL;BTU;2042-01-01;1;NA;"0";1500;UF;1.72;;;1;365;RC;65290;$$;CL;0.000;0.000;0.173
"8826";2023-04-30;GESTION ESTRATEGICA;BTU0300142;"60805000";"0";CL;BTU;2042-01-01;1;NA;"0";10000;UF;1.72;;;1;365;RC;435267;$$;CL;0.000;0.000;1.156
"8826";2023-04-30;GESTION ESTRATEGICA;BTU0450824;"60805000";"0";CL;BTU;2024-08-01;1;NA;"0";2500;UF;5.03;;;1;365;RC;90055;$$;CL;0.000;0.000;0.239
"8826";2023-04-30;GESTION ESTRATEGICA;BVIVO-G;"76058352";"9";CL;BE;2036-07-01;1;B;"197";3535;UF;13.01;;;1;365;RC;67007;$$;CL;0.000;0.025;0.178
"8826";2023-04-30;GESTION ESTRATEGICA;BVIVO-I;"76058352";"9";CL;BE;2045-07-01;1;B;"197";3535;UF;8.09;;;1;365;RC;66961;$$;CL;0.000;0.012;0.178
"8826";2023-04-30;GESTION ESTRATEGICA;CFI-PDREOE;"9942";"2";CL;CFI;;1;NA;"0";111999;$$;;;617.26;3;0;NA;69133;PROM;CL;0.000;0.000;0.184
"8826";2023-04-30;GESTION ESTRATEGICA;CFI-PRUSOE;"9229";"0";CL;CFI;;1;NA;"0";526362;$$;;;1060.52;3;0;NA;558217;PROM;CL;0.000;1.492;1.482
"8826";2023-04-30;GESTION ESTRATEGICA;CFMITNIPSA;"9019";"0";CL;CFM;;1;NA;"0";521366;$$;;;2985.40;3;0;RC;1556486;$$;CL;;1.632;4.133
"8826";2023-04-30;GESTION ESTRATEGICA;CFMZCHACCR;"8381";"1";CL;CFM;;1;NA;"0";113857261;$$;;;997.68;3;0;RC;1135931;$$;CL;0.000;0.000;3.016
"8826";2023-04-30;GESTION ESTRATEGICA;FNSTD-201223;"97036000";K;CL;DPC;2023-12-20;1;N-1;"14";108635000;$$;0.88;;;1;30;NL;101651;$$;CL;0.000;0.000;0.270
"8826";2023-04-30;GESTION ESTRATEGICA;UCHI-I1111;"97004000";"5";CL;BU;2040-11-01;1;AA;"3";2000;UF;3.00;;;1;365;RC;80570;$$;CL;0.000;0.000;0.214
"8845";2023-04-30;PERFIL C;BCU0300231;"97029000";"1";CL;BCU;2031-02-01;1;NA;"0";5000;UF;1.93;;;1;365;RC;194347;$$;CL;0.000;0.000;0.622
"8845";2023-04-30;PERFIL C;BTP0000324;"60805000";"0";CL;BTP;2024-03-13;1;NA;"0";100000000;$$;8.55;;;1;365;RC;93100;$$;CL;0.000;0.000;0.298
"8845";2023-04-30;PERFIL C;BTP0450326;"60805000";"0";CL;BTP;2026-03-01;1;NA;"0";90000000;$$;6.48;;;1;365;RC;86321;$$;CL;0.000;0.000;0.276
"8845";2023-04-30;PERFIL C;BTP0600143;"60805000";"0";CL;BTP;2043-01-01;1;NA;"0";80000000;$$;5.37;;;1;365;RC;88288;$$;CL;0.000;0.000;0.282
"8845";2023-04-30;PERFIL C;BTU0190930;"60805000";"0";CL;BTU;2030-09-01;1;NA;"0";6500;UF;1.93;;;1;365;RC;233262;$$;CL;0.000;0.000;0.746
"8845";2023-04-30;PERFIL C;BTU0190930;"60805000";"0";CL;BTU;2030-09-01;1;NA;"0";10000;UF;1.93;;;1;365;RC;358864;$$;CL;0.000;0.000;1.148
"8845";2023-04-30;PERFIL C;BTU0190930;"60805000";"0";CL;BTU;2030-09-01;1;NA;"0";5000;UF;1.93;;;1;365;RC;179432;$$;CL;0.000;0.000;0.574
"8845";2023-04-30;PERFIL C;BTU0200335;"60805000";"0";CL;BTU;2035-03-01;1;NA;"0";2000;UF;1.85;;;1;365;RC;73104;$$;CL;0.000;0.000;0.234
"8845";2023-04-30;PERFIL C;BTU0260925;"60805000";"0";CL;BTU;2025-09-01;1;NA;"0";1000;UF;3.25;;;1;365;RC;35486;$$;CL;0.000;0.000;0.113
"8845";2023-04-30;PERFIL C;CFIDHS2-A;"9082";"4";CL;CFI;;1;NA;"0";16414;CA;;;36384.28;3;0;RC;597212;$$;CL;;0.269;1.910
"8845";2023-04-30;PERFIL C;CFMESTADBE;"8744";"0";CL;CFM;;1;NA;"0";5460194;CA;;;1437.31;3;0;RC;784799;$$;CL;16477.000;9.508;2.510
"8845";2023-04-30;PERFIL C;CFMESTANBE;"8536";"7";CL;CFM;;1;NA;"0";189796172;CA;;;831.82;3;0;RC;1578763;$$;CL;19661.000;21.014;5.049
"8845";2023-04-30;PERFIL C;CFMESTCVBE;"8320";"8";CL;CFM;;1;NA;"0";10546908;CA;;;1160.69;3;0;RC;122417;$$;CL;;0.008;0.392
"8845";2023-04-30;PERFIL C;CFMESTDDBE;"9104";"9";CL;CFM;;1;NA;"0";618514;CA;;;81849.04;3;0;RC;506248;$$;CL;2236.000;0.175;1.619
"8845";2023-04-30;PERFIL C;CFMESTR5BE;"10451";"5";CL;CFM;;1;NA;"0";1000000;CA;;;1004.69;3;0;RC;1004690;$$;CL;10.000;3.786;3.213
"8845";2023-04-30;PERFIL C;CFMESTRBBE;"8807";"2";CL;CFM;;1;NA;"0";469353767;CA;;;1057.78;3;0;RC;4964730;$$;CL;8678.000;6.325;15.878
"8845";2023-04-30;PERFIL C;CFMESTRFBE;"9074";"3";CL;CFM;;1;NA;"0";768018061;CA;;;1211.72;3;0;RC;9306228;$$;CL;10357.000;10.516;29.763
"8845";2023-04-30;PERFIL C;FNBCI-201023;"97006000";"6";CL;DPC;2023-10-20;1;N-1;"13";300000000;$$;0.92;;;1;30;NL;284886;$$;CL;0.000;0.000;0.911
"8911";2023-04-30;BANKING EQUILIBRIO;CFMSTDACHM;"8076";"4";CL;CFM;;1;NA;"0";348331356;$$;;;865.15;3;0;NA;3013589;$$;CL;7315.000;4.278;2.528
"8911";2023-04-30;BANKING EQUILIBRIO;CFMSTDASAM;"8372";"0";CL;CFM;;1;NA;"0";377187671;$$;;;1117.20;3;0;NA;4213941;$$;CL;0.000;0.000;3.534
"8911";2023-04-30;BANKING EQUILIBRIO;BCHIAB1211;"97004000";"5";CL;BB;2026-06-01;1;AAA;"3";3000;UF;3.72;;;1;365;RC;108368;$$;CL;0.000;0.000;0.091
"8911";2023-04-30;BANKING EQUILIBRIO;BCHIAB1211;"97004000";"5";CL;BB;2026-06-01;1;AAA;"3";23000;UF;3.72;;;1;365;RC;830821;$$;CL;0.000;0.002;0.697
"8911";2023-04-30;BANKING EQUILIBRIO;BCHIAW0213;"97004000";"5";CL;BB;2025-08-01;1;AAA;"3";20000;UF;4.69;;;1;365;RC;706665;$$;CL;0.000;0.002;0.593
"8911";2023-04-30;BANKING EQUILIBRIO;BCHIAY0213;"97004000";"5";CL;BB;2026-08-01;1;AAA;"3";3000;UF;3.65;;;1;365;RC;108273;$$;CL;0.000;0.000;0.091
"8911";2023-04-30;BANKING EQUILIBRIO;BCHIAY0213;"97004000";"5";CL;BB;2026-08-01;1;AAA;"3";3000;UF;3.65;;;1;365;RC;108273;$$;CL;0.000;0.000;0.091
"8911";2023-04-30;BANKING EQUILIBRIO;BCHIAY0213;"97004000";"5";CL;BB;2026-08-01;1;AAA;"3";3000;UF;3.65;;;1;365;RC;108273;$$;CL;0.000;0.000;0.091
"8911";2023-04-30;BANKING EQUILIBRIO;BCHI-O0704;"97004000";"5";CL;BB;2026-07-01;1;AAA;"3";60000;UF;4.96;;;1;365;RC;498558;$$;CL;0.000;0.001;0.418
"8911";2023-04-30;BANKING EQUILIBRIO;BCHIUW1011;"97004000";"5";CL;BB;2024-10-01;1;AAA;"3";3000;UF;5.06;;;1;365;RC;105567;$$;CL;0.000;0.000;0.089
"8911";2023-04-30;BANKING EQUILIBRIO;BCHIUW1011;"97004000";"5";CL;BB;2024-10-01;1;AAA;"3";10000;UF;5.06;;;1;365;RC;351891;$$;CL;0.000;0.001;0.295
"8911";2023-04-30;BANKING EQUILIBRIO;BCHIUW1011;"97004000";"5";CL;BB;2024-10-01;1;AAA;"3";2000;UF;5.06;;;1;365;RC;70378;$$;CL;0.000;0.000;0.059
"8911";2023-04-30;BANKING EQUILIBRIO;BCHIUZ1011;"97004000";"5";CL;BB;2025-10-01;1;AAA;"3";2000;UF;4.57;;;1;365;RC;70151;$$;CL;0.000;0.000;0.059
"8911";2023-04-30;BANKING EQUILIBRIO;BCHIUZ1011;"97004000";"5";CL;BB;2025-10-01;1;AAA;"3";1000;UF;4.57;;;1;365;RC;35076;$$;CL;0.000;0.000;0.029
"8911";2023-04-30;BANKING EQUILIBRIO;BCHIUZ1011;"97004000";"5";CL;BB;2025-10-01;1;AAA;"3";35000;UF;4.57;;;1;365;RC;1227646;$$;CL;0.000;0.003;1.030
"8911";2023-04-30;BANKING EQUILIBRIO;BCORAN0710;"97023000";"9";CL;BB;2025-07-01;1;AA;"76";2000;UF;4.98;;;1;365;RC;69569;$$;CL;0.000;0.000;0.058
"8911";2023-04-30;BANKING EQUILIBRIO;BECOP-H;"90690000";"9";CL;BE;2023-09-15;1;AA;"1";40000000;$$;11.54;;;1;365;NC;6547;$$;CL;0.000;0.000;0.005
"8911";2023-04-30;BANKING EQUILIBRIO;BENDE-M;"91081000";"6";CL;BE;2029-12-15;1;AA;"15";5000;UF;4.10;;;1;365;RC;118215;$$;CL;0.000;0.004;0.099
"8911";2023-04-30;BANKING EQUILIBRIO;BESTO30315;"97030000";"7";CL;BB;2025-03-01;1;AAA;"21";15000;UF;4.96;;;1;365;RC;522211;$$;CL;0.000;0.001;0.438
"8911";2023-04-30;BANKING EQUILIBRIO;BESTO50615;"97030000";"7";CL;BB;2025-06-01;1;AAA;"21";6500;UF;4.99;;;1;365;RC;226860;$$;CL;0.000;0.000;0.190
"8911";2023-04-30;BANKING EQUILIBRIO;BITAAG0614;"97023000";"9";CL;BB;2024-06-01;1;AA;"76";2000;UF;5.86;;;1;365;RC;70970;$$;CL;0.000;0.000;0.060
"8911";2023-04-30;BANKING EQUILIBRIO;BITAAG0614;"97023000";"9";CL;BB;2024-06-01;1;AA;"76";10000;UF;5.86;;;1;365;RC;354851;$$;CL;0.000;0.001;0.298
"8911";2023-04-30;BANKING EQUILIBRIO;BITAAJ0615;"97023000";"9";CL;BB;2025-06-01;1;AA;"76";3000;UF;4.82;;;1;365;RC;106553;$$;CL;0.000;0.000;0.089
